ResultIndex,RaceIndex,PerfectFinish,RaceNumberGroup,DriversInRace,Race_AverageAge,DriverAgeGroup,GridPositionGroup,CircuitRegion,RaceHalfDecade,RaceMonthGroup,RaceTime
25315,2021.18,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25316,2021.18,0,4,Few,28,Average,Middle,Americas_Oceania,2020-2024,Autumn_Winter,Late
25317,2021.18,0,4,Few,28,Older,Middle,Americas_Oceania,2020-2024,Autumn_Winter,Late
25318,2021.18,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25319,2021.18,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25320,2021.18,0,4,Few,28,Older,Front,Americas_Oceania,2020-2024,Autumn_Winter,Late
25321,2021.18,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25322,2021.18,0,4,Few,28,Average,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25323,2021.18,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25324,2021.18,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25325,2021.18,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25326,2021.19,1,4,Few,28,Older,Middle,Americas_Oceania,2020-2024,Autumn_Winter,Late
25327,2021.19,1,4,Few,28,Younger,Front,Americas_Oceania,2020-2024,Autumn_Winter,Late
25328,2021.19,1,4,Few,28,Older,Front,Americas_Oceania,2020-2024,Autumn_Winter,Late
25329,2021.19,1,4,Few,28,Older,Front,Americas_Oceania,2020-2024,Autumn_Winter,Late
25330,2021.19,1,4,Few,28,Younger,Front,Americas_Oceania,2020-2024,Autumn_Winter,Late
25331,2021.19,1,4,Few,28,Average,Front,Americas_Oceania,2020-2024,Autumn_Winter,Late
25332,2021.19,0,4,Few,28,Younger,Middle,Americas_Oceania,2020-2024,Autumn_Winter,Late
25333,2021.19,0,4,Few,28,Younger,Middle,Americas_Oceania,2020-2024,Autumn_Winter,Late
25334,2021.19,0,4,Few,28,Older,Middle,Americas_Oceania,2020-2024,Autumn_Winter,Late
25335,2021.19,0,4,Few,28,Younger,Front,Americas_Oceania,2020-2024,Autumn_Winter,Late
25336,2021.19,0,4,Few,28,Older,Middle,Americas_Oceania,2020-2024,Autumn_Winter,Late
25337,2021.19,0,4,Few,28,Older,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25338,2021.19,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25339,2021.19,0,4,Few,28,Average,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25340,2021.19,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25341,2021.19,0,4,Few,28,Average,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25342,2021.19,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25343,2021.19,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25344,2021.19,0,4,Few,28,Older,Middle,Americas_Oceania,2020-2024,Autumn_Winter,Late
25345,2021.19,0,4,Few,28,Younger,Back,Americas_Oceania,2020-2024,Autumn_Winter,Late
25346,2021.2,1,4,Few,28,Older,Front,Asia,2020-2024,Autumn_Winter,Middle
25347,2021.2,1,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Middle
25348,2021.2,1,4,Few,28,Older,Front,Asia,2020-2024,Autumn_Winter,Middle
25349,2021.2,1,4,Few,28,Older,Middle,Asia,2020-2024,Autumn_Winter,Middle
25350,2021.2,1,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Middle
25351,2021.2,1,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Middle
25352,2021.2,1,4,Few,28,Average,Front,Asia,2020-2024,Autumn_Winter,Middle
25353,2021.2,1,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Middle
25354,2021.2,0,4,Few,28,Younger,Front,Asia,2020-2024,Autumn_Winter,Middle
25355,2021.2,0,4,Few,28,Older,Middle,Asia,2020-2024,Autumn_Winter,Middle
25356,2021.2,0,4,Few,28,Younger,Front,Asia,2020-2024,Autumn_Winter,Middle
25357,2021.2,0,4,Few,28,Older,Back,Asia,2020-2024,Autumn_Winter,Middle
25358,2021.2,0,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Middle
25359,2021.2,0,4,Few,28,Older,Back,Asia,2020-2024,Autumn_Winter,Middle
25360,2021.2,0,4,Few,28,Average,Back,Asia,2020-2024,Autumn_Winter,Middle
25361,2021.2,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Middle
25362,2021.2,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Middle
25363,2021.2,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Middle
25364,2021.2,0,4,Few,28,Average,Back,Asia,2020-2024,Autumn_Winter,Middle
25365,2021.2,0,4,Few,28,Older,Front,Asia,2020-2024,Autumn_Winter,Middle
25366,2021.21,1,4,Few,28,Older,Front,Asia,2020-2024,Autumn_Winter,Late
25367,2021.21,1,4,Few,28,Younger,Front,Asia,2020-2024,Autumn_Winter,Late
25368,2021.21,1,4,Few,28,Older,Front,Asia,2020-2024,Autumn_Winter,Late
25369,2021.21,1,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Late
25370,2021.21,1,4,Few,28,Older,Middle,Asia,2020-2024,Autumn_Winter,Late
25371,2021.21,1,4,Few,28,Younger,Front,Asia,2020-2024,Autumn_Winter,Late
25372,2021.21,1,4,Few,28,Younger,Front,Asia,2020-2024,Autumn_Winter,Late
25373,2021.21,1,4,Few,28,Average,Back,Asia,2020-2024,Autumn_Winter,Late
25374,2021.21,1,4,Few,28,Average,Middle,Asia,2020-2024,Autumn_Winter,Late
25375,2021.21,1,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Late
25376,2021.21,1,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Late
25377,2021.21,1,4,Few,28,Average,Back,Asia,2020-2024,Autumn_Winter,Late
25378,2021.21,0,4,Few,28,Older,Back,Asia,2020-2024,Autumn_Winter,Late
25379,2021.21,0,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Late
25380,2021.21,0,4,Few,28,Older,Middle,Asia,2020-2024,Autumn_Winter,Late
25381,2021.21,0,4,Few,28,Older,Back,Asia,2020-2024,Autumn_Winter,Late
25382,2021.21,0,4,Few,28,Older,Front,Asia,2020-2024,Autumn_Winter,Late
25383,2021.21,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Late
25384,2021.21,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Late
25385,2021.21,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Late
25386,2021.22,1,4,Few,28,Younger,Front,Asia,2020-2024,Autumn_Winter,Middle
25387,2021.22,1,4,Few,28,Older,Front,Asia,2020-2024,Autumn_Winter,Middle
25388,2021.22,1,4,Few,28,Average,Front,Asia,2020-2024,Autumn_Winter,Middle
25389,2021.22,1,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Middle
25390,2021.22,1,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Middle
25391,2021.22,1,4,Few,28,Older,Front,Asia,2020-2024,Autumn_Winter,Middle
25392,2021.22,1,4,Few,28,Younger,Front,Asia,2020-2024,Autumn_Winter,Middle
25393,2021.22,1,4,Few,28,Older,Middle,Asia,2020-2024,Autumn_Winter,Middle
25394,2021.22,1,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Middle
25395,2021.22,1,4,Few,28,Younger,Middle,Asia,2020-2024,Autumn_Winter,Middle
25396,2021.22,1,4,Few,28,Older,Back,Asia,2020-2024,Autumn_Winter,Middle
25397,2021.22,0,4,Few,28,Older,Middle,Asia,2020-2024,Autumn_Winter,Middle
25398,2021.22,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Middle
25399,2021.22,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Middle
25400,2021.22,0,4,Few,28,Older,Front,Asia,2020-2024,Autumn_Winter,Middle
25401,2021.22,0,4,Few,28,Average,Back,Asia,2020-2024,Autumn_Winter,Middle
25402,2021.22,0,4,Few,28,Average,Back,Asia,2020-2024,Autumn_Winter,Middle
25403,2021.22,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Middle
25404,2021.22,0,4,Few,28,Older,Back,Asia,2020-2024,Autumn_Winter,Middle
25405,2021.22,0,4,Few,28,Younger,Back,Asia,2020-2024,Autumn_Winter,Middle
25406,2022.1,1,1,Few,26_27,Younger,Front,Asia,2020-2024,Spring,Middle
25407,2022.1,1,1,Few,26_27,Average,Front,Asia,2020-2024,Spring,Middle
25408,2022.1,1,1,Few,26_27,Older,Front,Asia,2020-2024,Spring,Middle
25409,2022.1,1,1,Few,26_27,Younger,Middle,Asia,2020-2024,Spring,Middle
25410,2022.1,1,1,Few,26_27,Average,Middle,Asia,2020-2024,Spring,Middle
25411,2022.1,1,1,Few,26_27,Older,Front,Asia,2020-2024,Spring,Middle
25412,2022.1,1,1,Few,26_27,Average,Middle,Asia,2020-2024,Spring,Middle
25413,2022.1,1,1,Few,26_27,Younger,Back,Asia,2020-2024,Spring,Middle
25414,2022.1,1,1,Few,26_27,Older,Middle,Asia,2020-2024,Spring,Middle
25415,2022.1,1,1,Few,26_27,Younger,Back,Asia,2020-2024,Spring,Middle
25416,2022.1,1,1,Few,26_27,Younger,Middle,Asia,2020-2024,Spring,Middle
25417,2022.1,1,1,Few,26_27,Younger,Back,Asia,2020-2024,Spring,Middle
25418,2022.1,1,1,Few,26_27,Average,Back,Asia,2020-2024,Spring,Middle
25419,2022.1,1,1,Few,26_27,Older,Back,Asia,2020-2024,Spring,Middle
25420,2022.1,1,1,Few,26_27,Younger,Back,Asia,2020-2024,Spring,Middle
25421,2022.1,1,1,Few,26_27,Average,Back,Asia,2020-2024,Spring,Middle
25422,2022.1,1,1,Few,26_27,Older,Back,Asia,2020-2024,Spring,Middle
25423,2022.1,0,1,Few,26_27,Older,Front,Asia,2020-2024,Spring,Middle
25424,2022.1,0,1,Few,26_27,Younger,Front,Asia,2020-2024,Spring,Middle
25425,2022.1,0,1,Few,26_27,Average,Middle,Asia,2020-2024,Spring,Middle
25426,2022.2,1,1,Few,26_27,Younger,Front,Asia,2020-2024,Spring,Late
25427,2022.2,1,1,Few,26_27,Younger,Front,Asia,2020-2024,Spring,Late
25428,2022.2,1,1,Few,26_27,Average,Front,Asia,2020-2024,Spring,Late
25429,2022.2,1,1,Few,26_27,Older,Front,Asia,2020-2024,Spring,Late
25430,2022.2,1,1,Few,26_27,Younger,Front,Asia,2020-2024,Spring,Late
25431,2022.2,1,1,Few,26_27,Average,Front,Asia,2020-2024,Spring,Late
25432,2022.2,1,1,Few,26_27,Younger,Middle,Asia,2020-2024,Spring,Late
25433,2022.2,1,1,Few,26_27,Average,Middle,Asia,2020-2024,Spring,Late
25434,2022.2,1,1,Few,26_27,Average,Middle,Asia,2020-2024,Spring,Late
25435,2022.2,1,1,Few,26_27,Older,Back,Asia,2020-2024,Spring,Late
25436,2022.2,1,1,Few,26_27,Younger,Middle,Asia,2020-2024,Spring,Late
25437,2022.2,1,1,Few,26_27,Older,Back,Asia,2020-2024,Spring,Late
25438,2022.2,0,1,Few,26_27,Younger,Back,Asia,2020-2024,Spring,Late
25439,2022.2,0,1,Few,26_27,Average,Back,Asia,2020-2024,Spring,Late
25440,2022.2,0,1,Few,26_27,Older,Middle,Asia,2020-2024,Spring,Late
25441,2022.2,0,1,Few,26_27,Older,Middle,Asia,2020-2024,Spring,Late
25442,2022.2,0,1,Few,26_27,Older,Back,Asia,2020-2024,Spring,Late
25443,2022.2,0,1,Few,26_27,Average,Back,Asia,2020-2024,Spring,Late
25444,2022.2,0,1,Few,26_27,Younger,Back,Asia,2020-2024,Spring,Late
25445,2022.2,0,1,Few,26_27,Younger,Back,Asia,2020-2024,Spring,Late
25446,2022.3,1,1,Few,26_27,Younger,Front,Americas_Oceania,2020-2024,Spring,Early
25447,2022.3,1,1,Few,26_27,Older,Front,Americas_Oceania,2020-2024,Spring,Early
25448,2022.3,1,1,Few,26_27,Younger,Front,Americas_Oceania,2020-2024,Spring,Early
25449,2022.3,1,1,Few,26_27,Older,Front,Americas_Oceania,2020-2024,Spring,Early
25450,2022.3,1,1,Few,26_27,Younger,Front,Americas_Oceania,2020-2024,Spring,Early
25451,2022.3,1,1,Few,26_27,Older,Middle,Americas_Oceania,2020-2024,Spring,Early
25452,2022.3,1,1,Few,26_27,Average,Middle,Americas_Oceania,2020-2024,Spring,Early
25453,2022.3,1,1,Few,26_27,Older,Middle,Americas_Oceania,2020-2024,Spring,Early
25454,2022.3,1,1,Few,26_27,Average,Middle,Americas_Oceania,2020-2024,Spring,Early
25455,2022.3,1,1,Few,26_27,Average,Back,Americas_Oceania,2020-2024,Spring,Early
25456,2022.3,1,1,Few,26_27,Younger,Back,Americas_Oceania,2020-2024,Spring,Early
25457,2022.3,1,1,Few,26_27,Younger,Back,Americas_Oceania,2020-2024,Spring,Early
25458,2022.3,0,1,Few,26_27,Younger,Back,Americas_Oceania,2020-2024,Spring,Early
25459,2022.3,0,1,Few,26_27,Average,Back,Americas_Oceania,2020-2024,Spring,Early
25460,2022.3,0,1,Few,26_27,Younger,Back,Americas_Oceania,2020-2024,Spring,Early
25461,2022.3,0,1,Few,26_27,Average,Back,Americas_Oceania,2020-2024,Spring,Early
25462,2022.3,0,1,Few,26_27,Older,Middle,Americas_Oceania,2020-2024,Spring,Early
25463,2022.3,0,1,Few,26_27,Younger,Front,Americas_Oceania,2020-2024,Spring,Early
25464,2022.3,0,1,Few,26_27,Older,Back,Americas_Oceania,2020-2024,Spring,Early
25465,2022.3,0,1,Few,26_27,Average,Middle,Americas_Oceania,2020-2024,Spring,Early
25466,2022.4,1,1,Few,26_27,Younger,Front,Europe,2020-2024,Spring,Middle
25467,2022.4,1,1,Few,26_27,Older,Front,Europe,2020-2024,Spring,Middle
25468,2022.4,1,1,Few,26_27,Younger,Front,Europe,2020-2024,Spring,Middle
25469,2022.4,1,1,Few,26_27,Younger,Middle,Europe,2020-2024,Spring,Middle
25470,2022.4,1,1,Few,26_27,Older,Middle,Europe,2020-2024,Spring,Middle
25471,2022.4,1,1,Few,26_27,Younger,Front,Europe,2020-2024,Spring,Middle
25472,2022.4,1,1,Few,26_27,Younger,Middle,Europe,2020-2024,Spring,Middle
25473,2022.4,1,1,Few,26_27,Older,Back,Europe,2020-2024,Spring,Middle
25474,2022.4,1,1,Few,26_27,Average,Middle,Europe,2020-2024,Spring,Middle
25475,2022.4,0,1,Few,26_27,Younger,Back,Europe,2020-2024,Spring,Middle
25476,2022.4,0,1,Few,26_27,Average,Back,Europe,2020-2024,Spring,Middle
25477,2022.4,0,1,Few,26_27,Average,Back,Europe,2020-2024,Spring,Middle
25478,2022.4,0,1,Few,26_27,Older,Back,Europe,2020-2024,Spring,Middle
25479,2022.4,0,1,Few,26_27,Average,Back,Europe,2020-2024,Spring,Middle
25480,2022.4,0,1,Few,26_27,Younger,Back,Europe,2020-2024,Spring,Middle
25481,2022.4,0,1,Few,26_27,Average,Back,Europe,2020-2024,Spring,Middle
25482,2022.4,0,1,Few,26_27,Younger,Middle,Europe,2020-2024,Spring,Middle
25483,2022.4,0,1,Few,26_27,Older,Front,Europe,2020-2024,Spring,Middle
25484,2022.4,0,1,Few,26_27,Older,Middle,Europe,2020-2024,Spring,Middle
25485,2022.4,0,1,Few,26_27,Average,Front,Europe,2020-2024,Spring,Middle
25486,2022.5,1,1,Few,26_27,Younger,Front,Americas_Oceania,2020-2024,Spring,Late
25487,2022.5,1,1,Few,26_27,Younger,Front,Americas_Oceania,2020-2024,Spring,Late
25488,2022.5,1,1,Few,26_27,Average,Front,Americas_Oceania,2020-2024,Spring,Late
25489,2022.5,1,1,Few,26_27,Older,Front,Americas_Oceania,2020-2024,Spring,Late
25490,2022.5,1,1,Few,26_27,Younger,Middle,Americas_Oceania,2020-2024,Spring,Late
25491,2022.5,1,1,Few,26_27,Older,Front,Americas_Oceania,2020-2024,Spring,Late
25492,2022.5,1,1,Few,26_27,Older,Front,Americas_Oceania,2020-2024,Spring,Late
25493,2022.5,1,1,Few,26_27,Average,Back,Americas_Oceania,2020-2024,Spring,Late
25494,2022.5,1,1,Few,26_27,Average,Back,Americas_Oceania,2020-2024,Spring,Late
25495,2022.5,1,1,Few,26_27,Younger,Back,Americas_Oceania,2020-2024,Spring,Late
25496,2022.5,1,1,Few,26_27,Older,Middle,Americas_Oceania,2020-2024,Spring,Late
25497,2022.5,1,1,Few,26_27,Younger,Middle,Americas_Oceania,2020-2024,Spring,Late
25498,2022.5,1,1,Few,26_27,Older,Back,Americas_Oceania,2020-2024,Spring,Late
25499,2022.5,1,1,Few,26_27,Average,Back,Americas_Oceania,2020-2024,Spring,Late
25500,2022.5,1,1,Few,26_27,Younger,Back,Americas_Oceania,2020-2024,Spring,Late
25501,2022.5,0,1,Few,26_27,Average,Back,Americas_Oceania,2020-2024,Spring,Late
25502,2022.5,0,1,Few,26_27,Older,Back,Americas_Oceania,2020-2024,Spring,Late
25503,2022.5,0,1,Few,26_27,Average,Middle,Americas_Oceania,2020-2024,Spring,Late
25504,2022.5,0,1,Few,26_27,Younger,Middle,Americas_Oceania,2020-2024,Spring,Late
25505,2022.5,0,1,Few,26_27,Younger,Back,Americas_Oceania,2020-2024,Spring,Late
25506,2022.6,1,2,Few,28,Younger,Front,Europe,2020-2024,Spring,Middle
25507,2022.6,1,2,Few,28,Older,Front,Europe,2020-2024,Spring,Middle
25508,2022.6,1,2,Few,28,Younger,Front,Europe,2020-2024,Spring,Middle
25509,2022.6,1,2,Few,28,Average,Front,Europe,2020-2024,Spring,Middle
25510,2022.6,1,2,Few,28,Older,Front,Europe,2020-2024,Spring,Middle
25511,2022.6,1,2,Few,28,Older,Middle,Europe,2020-2024,Spring,Middle
25512,2022.6,1,2,Few,28,Younger,Middle,Europe,2020-2024,Spring,Middle
25513,2022.6,1,2,Few,28,Younger,Middle,Europe,2020-2024,Spring,Middle
25514,2022.6,0,2,Few,28,Older,Back,Europe,2020-2024,Spring,Middle
25515,2022.6,0,2,Few,28,Younger,Back,Europe,2020-2024,Spring,Middle
25516,2022.6,0,2,Few,28,Older,Back,Europe,2020-2024,Spring,Middle
25517,2022.6,0,2,Few,28,Older,Middle,Europe,2020-2024,Spring,Middle
25518,2022.6,0,2,Few,28,Average,Back,Europe,2020-2024,Spring,Middle
25519,2022.6,0,2,Few,28,Younger,Middle,Europe,2020-2024,Spring,Middle
25520,2022.6,0,2,Few,28,Younger,Back,Europe,2020-2024,Spring,Middle
25521,2022.6,0,2,Few,28,Average,Back,Europe,2020-2024,Spring,Middle
25522,2022.6,0,2,Few,28,Average,Middle,Europe,2020-2024,Spring,Middle
25523,2022.6,0,2,Few,28,Average,Back,Europe,2020-2024,Spring,Middle
25524,2022.6,0,2,Few,28,Younger,Back,Europe,2020-2024,Spring,Middle
25525,2022.6,0,2,Few,28,Younger,Front,Europe,2020-2024,Spring,Middle
25526,2022.7,1,2,Few,28,Older,Front,Europe,2020-2024,Spring,Middle
25527,2022.7,1,2,Few,28,Average,Front,Europe,2020-2024,Spring,Middle
25528,2022.7,1,2,Few,28,Younger,Front,Europe,2020-2024,Spring,Middle
25529,2022.7,1,2,Few,28,Younger,Front,Europe,2020-2024,Spring,Middle
25530,2022.7,1,2,Few,28,Younger,Front,Europe,2020-2024,Spring,Middle
25531,2022.7,1,2,Few,28,Younger,Front,Europe,2020-2024,Spring,Middle
25532,2022.7,1,2,Few,28,Older,Middle,Europe,2020-2024,Spring,Middle
25533,2022.7,1,2,Few,28,Older,Middle,Europe,2020-2024,Spring,Middle
25534,2022.7,1,2,Few,28,Older,Middle,Europe,2020-2024,Spring,Middle
25535,2022.7,1,2,Few,28,Older,Middle,Europe,2020-2024,Spring,Middle
25536,2022.7,1,2,Few,28,Average,Back,Europe,2020-2024,Spring,Middle
25537,2022.7,1,2,Few,28,Younger,Middle,Europe,2020-2024,Spring,Middle
25538,2022.7,1,2,Few,28,Older,Back,Europe,2020-2024,Spring,Middle
25539,2022.7,1,2,Few,28,Younger,Back,Europe,2020-2024,Spring,Middle
25540,2022.7,0,2,Few,28,Average,Back,Europe,2020-2024,Spring,Middle
25541,2022.7,0,2,Few,28,Younger,Back,Europe,2020-2024,Spring,Middle
25542,2022.7,0,2,Few,28,Younger,Middle,Europe,2020-2024,Spring,Middle
25543,2022.7,0,2,Few,28,Average,Back,Europe,2020-2024,Spring,Middle
25544,2022.7,0,2,Few,28,Younger,Back,Europe,2020-2024,Spring,Middle
25545,2022.7,0,2,Few,28,Average,Back,Europe,2020-2024,Spring,Middle
25546,2022.8,1,2,Few,28,Younger,Front,Asia,2020-2024,Summer,Middle
25547,2022.8,1,2,Few,28,Older,Front,Asia,2020-2024,Summer,Middle
25548,2022.8,1,2,Few,28,Younger,Front,Asia,2020-2024,Summer,Middle
25549,2022.8,1,2,Few,28,Older,Middle,Asia,2020-2024,Summer,Middle
25550,2022.8,1,2,Few,28,Average,Front,Asia,2020-2024,Summer,Middle
25551,2022.8,1,2,Few,28,Older,Middle,Asia,2020-2024,Summer,Middle
25552,2022.8,1,2,Few,28,Older,Middle,Asia,2020-2024,Summer,Middle
25553,2022.8,1,2,Few,28,Older,Middle,Asia,2020-2024,Summer,Middle
25554,2022.8,1,2,Few,28,Younger,Middle,Asia,2020-2024,Summer,Middle
25555,2022.8,1,2,Few,28,Younger,Back,Asia,2020-2024,Summer,Middle
25556,2022.8,0,2,Few,28,Older,Back,Asia,2020-2024,Summer,Middle
25557,2022.8,0,2,Few,28,Average,Back,Asia,2020-2024,Summer,Middle
25558,2022.8,0,2,Few,28,Younger,Middle,Asia,2020-2024,Summer,Middle
25559,2022.8,0,2,Few,28,Younger,Back,Asia,2020-2024,Summer,Middle
25560,2022.8,0,2,Few,28,Average,Back,Asia,2020-2024,Summer,Middle
25561,2022.8,0,2,Few,28,Younger,Back,Asia,2020-2024,Summer,Middle
25562,2022.8,0,2,Few,28,Average,Back,Asia,2020-2024,Summer,Middle
25563,2022.8,0,2,Few,28,Younger,Back,Asia,2020-2024,Summer,Middle
25564,2022.8,0,2,Few,28,Younger,Front,Asia,2020-2024,Summer,Middle
25565,2022.8,0,2,Few,28,Average,Front,Asia,2020-2024,Summer,Middle
25566,2022.9,1,2,Few,28,Younger,Front,Americas_Oceania,2020-2024,Summer,Late
25567,2022.9,1,2,Few,28,Average,Front,Americas_Oceania,2020-2024,Summer,Late
25568,2022.9,1,2,Few,28,Older,Front,Americas_Oceania,2020-2024,Summer,Late
25569,2022.9,1,2,Few,28,Younger,Middle,Americas_Oceania,2020-2024,Summer,Late
25570,2022.9,1,2,Few,28,Younger,Back,Americas_Oceania,2020-2024,Summer,Late
25571,2022.9,1,2,Few,28,Younger,Middle,Americas_Oceania,2020-2024,Summer,Late
25572,2022.9,1,2,Few,28,Older,Middle,Americas_Oceania,2020-2024,Summer,Late
25573,2022.9,1,2,Few,28,Younger,Middle,Americas_Oceania,2020-2024,Summer,Late
25574,2022.9,1,2,Few,28,Older,Front,Americas_Oceania,2020-2024,Summer,Late
25575,2022.9,1,2,Few,28,Younger,Back,Americas_Oceania,2020-2024,Summer,Late
25576,2022.9,1,2,Few,28,Older,Middle,Americas_Oceania,2020-2024,Summer,Late
25577,2022.9,1,2,Few,28,Older,Back,Americas_Oceania,2020-2024,Summer,Late
25578,2022.9,1,2,Few,28,Average,Middle,Americas_Oceania,2020-2024,Summer,Late
25579,2022.9,1,2,Few,28,Average,Back,Americas_Oceania,2020-2024,Summer,Late
25580,2022.9,1,2,Few,28,Younger,Back,Americas_Oceania,2020-2024,Summer,Late
25581,2022.9,1,2,Few,28,Average,Back,Americas_Oceania,2020-2024,Summer,Late
25582,2022.9,1,2,Few,28,Average,Front,Americas_Oceania,2020-2024,Summer,Late
25583,2022.9,0,2,Few,28,Younger,Back,Americas_Oceania,2020-2024,Summer,Late
25584,2022.9,0,2,Few,28,Younger,Front,Americas_Oceania,2020-2024,Summer,Late
25585,2022.9,0,2,Few,28,Older,Back,Americas_Oceania,2020-2024,Summer,Late
25586,2022.1,1,2,Few,28,Average,Front,Europe,2020-2024,Summer,Middle
25587,2022.1,1,2,Few,28,Older,Front,Europe,2020-2024,Summer,Middle
25588,2022.1,1,2,Few,28,Older,Front,Europe,2020-2024,Summer,Middle
25589,2022.1,1,2,Few,28,Younger,Front,Europe,2020-2024,Summer,Middle
25590,2022.1,1,2,Few,28,Older,Middle,Europe,2020-2024,Summer,Middle
25591,2022.1,1,2,Few,28,Younger,Front,Europe,2020-2024,Summer,Middle
25592,2022.1,1,2,Few,28,Younger,Front,Europe,2020-2024,Summer,Middle
25593,2022.1,1,2,Few,28,Younger,Back,Europe,2020-2024,Summer,Middle
25594,2022.1,1,2,Few,28,Older,Back,Europe,2020-2024,Summer,Middle
25595,2022.1,1,2,Few,28,Average,Back,Europe,2020-2024,Summer,Middle
25596,2022.1,1,2,Few,28,Younger,Back,Europe,2020-2024,Summer,Middle
25597,2022.1,1,2,Few,28,Average,Middle,Europe,2020-2024,Summer,Middle
25598,2022.1,1,2,Few,28,Older,Back,Europe,2020-2024,Summer,Middle
25599,2022.1,1,2,Few,28,Younger,Back,Europe,2020-2024,Summer,Middle
25600,2022.1,0,2,Few,28,Younger,Back,Europe,2020-2024,Summer,Middle
25601,2022.1,0,2,Few,28,Average,Middle,Europe,2020-2024,Summer,Middle
25602,2022.1,0,2,Few,28,Older,Middle,Europe,2020-2024,Summer,Middle
25603,2022.1,0,2,Few,28,Younger,Middle,Europe,2020-2024,Summer,Middle
25604,2022.1,0,2,Few,28,Younger,Middle,Europe,2020-2024,Summer,Middle
25605,2022.1,0,2,Few,28,Average,Back,Europe,2020-2024,Summer,Middle
25606,2022.11,1,3,Few,28,Younger,Front,Europe,2020-2024,Summer,Middle
25607,2022.11,1,3,Few,28,Younger,Front,Europe,2020-2024,Summer,Middle
25608,2022.11,1,3,Few,28,Older,Middle,Europe,2020-2024,Summer,Middle
25609,2022.11,1,3,Few,28,Younger,Front,Europe,2020-2024,Summer,Middle
25610,2022.11,1,3,Few,28,Younger,Front,Europe,2020-2024,Summer,Middle
25611,2022.11,0,3,Few,28,Younger,Middle,Europe,2020-2024,Summer,Middle
25612,2022.11,0,3,Few,28,Younger,Middle,Europe,2020-2024,Summer,Middle
25613,2022.11,0,3,Few,28,Average,Middle,Europe,2020-2024,Summer,Middle
