ResultIndex,Finished,RaceDecade,RaceYear,RaceMonth,RaceNumber,RaceStartHourGroup,CircuitCountry,CircuitLatitude,CircuitLongitude,ConstructorName,ConstructorNationality,DriverNationality,DriverHomeRace,DriversInRace,DriverAgeAtRace,RaceDrivers_AverageAge,GridPositionGroup,GridPosition_OriginalZero,GridPositionAdjusted
19381,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Maserati,Italian,Italian,1,22,25,32.7,Mid,0,9
19382,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Maserati,Italian,British,0,22,24,32.7,Front,0,3
19383,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Maserati,Italian,Argentine,0,22,31,32.7,Back,0,19
19384,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Ferrari,Italian,Italian,1,22,36,32.7,Front,0,2
19385,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Maserati,Italian,Italian,1,22,45,32.7,Mid,0,6
19386,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Mercedes,German,German,0,22,43,32.7,Mid,0,4
19387,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Maserati,Italian,Argentine,0,22,29,32.7,Mid,0,10
19388,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Maserati,Italian,Italian,1,22,30,32.7,Back,0,14
19389,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Ferrari,Italian,Argentine,0,22,31,32.7,Mid,0,5
19390,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Ferrari,Italian,French,0,22,37,32.7,Back,0,15
19391,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Gordini,French,Argentine,0,22,34,32.7,Back,0,17
19392,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Gordini,French,French,0,22,33,32.7,Back,0,12
19393,0,< 1955,1954,9,8,Unknown,Italy,45.6156,9.28111,Maserati,Italian,Italian,1,22,29,32.7,Back,0,21
19394,1,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Ferrari,Italian,British,0,23,25,34,Front,0,3
19395,1,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,Italian,0,23,30,34,Mid,0,7
19396,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Mercedes,German,Argentine,0,23,43,34,Front,0,2
19397,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,Argentine,0,23,29,34,Back,0,11
19398,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Mercedes,German,German,0,23,44,34,Back,0,12
19399,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,Spanish,1,23,33,34,Back,0,13
19400,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,French,0,23,48,34,Back,0,20
19401,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,British,0,23,38,34,Back,0,14
19402,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,Thai,0,23,40,34,Back,0,15
19403,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,Italian,0,23,25,34,Mid,0,10
19404,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,Swiss,0,23,40,34,Back,0,21
19405,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Mercedes,German,German,0,23,26,34,Mid,0,9
19406,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Ferrari,Italian,French,0,23,36,34,Mid,0,8
19407,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Gordini,French,French,0,23,32,34,Back,0,16
19408,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,American,0,23,33,34,Mid,0,4
19409,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Maserati,Italian,British,0,23,25,34,Mid,0,6
19410,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Gordini,French,French,0,23,33,34,Back,0,18
19411,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Ferrari,Italian,American,0,23,27,34,Back,0,19
19412,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Lancia,Italian,Italian,0,23,36,34,Front,0,1
19413,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Lancia,Italian,Italian,0,23,45,34,Mid,0,5
19414,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Ferrari,Italian,French,0,23,37,34,Back,0,17
19415,0,< 1955,1954,10,9,Unknown,Spain,41.3903,2.11667,Vanwall,British,British,0,23,22,34,Back,1,22
19416,1,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Ferrari,Italian,Italian,0,17,34,34.6,Front,0,1
19417,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Ferrari,Italian,Italian,0,17,43,34.6,Front,0,3
19418,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Maserati,Italian,Argentine,1,17,30,34.6,Mid,0,5
19419,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Ferrari,Italian,British,0,17,23,34.6,Mid,0,6
19420,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Maserati,Italian,Argentine,1,17,39,34.6,Mid,0,9
19421,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Gordini,French,French,0,17,31,34.6,Back,0,11
19422,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Gordini,French,French,0,17,35,34.6,Mid,0,7
19423,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Cooper,British,British,0,17,23,34.6,Back,0,16
19424,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Cooper,British,British,0,17,33,34.6,Back,0,12
19425,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Gordini,French,French,0,17,35,34.6,Mid,0,8
19426,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Maserati,Italian,Argentine,1,17,41,34.6,Front,0,2
19427,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Maserati,Italian,Italian,0,17,49,34.6,Back,0,15
19428,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Ferrari,Italian,Italian,0,17,46,34.6,Mid,0,4
19429,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Gordini,French,Argentine,1,17,38,34.6,Mid,0,10
19430,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Simca,French,Argentine,1,17,29,34.6,Back,0,14
19431,0,< 1955,1953,1,1,Unknown,Argentina,-34.6943,-58.4593,Cooper,British,Argentine,1,17,29,34.6,Back,0,13
19432,1,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,34,32.6,Front,0,1
19433,1,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,35,32.6,Back,0,12
19434,1,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,38,32.6,Mid,0,9
19435,1,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,39,32.6,Front,0,2
19436,1,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,33,32.6,Front,0,3
19437,1,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,28,32.6,Back,0,21
19438,1,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,24,32.6,Back,0,25
19439,1,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Stevens,American,American,0,47,32,32.6,Back,0,20
19440,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kuzma,American,American,0,47,36,32.6,Mid,0,6
19441,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,23,32.6,Back,0,32
19442,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,40,32.6,Back,0,26
19443,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,38,32.6,Back,0,19
19444,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kuzma,American,American,0,47,31,32.6,Mid,0,4
19445,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Schroeder,American,American,0,47,27,32.6,Back,0,31
19446,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,45,32.6,Back,0,28
19447,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,32,32.6,Mid,0,10
19448,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,33,32.6,Back,0,14
19449,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,32,32.6,Back,0,22
19450,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,42,32.6,Back,0,18
19451,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kuzma,American,American,0,47,27,32.6,Back,0,29
19452,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Turner,American,American,0,47,31,32.6,Back,0,23
19453,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kuzma,American,American,0,47,27,32.6,Back,0,24
19454,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,24,32.6,Mid,0,7
19455,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Lesovsky,American,American,0,47,40,32.6,Back,0,27
19456,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,39,32.6,Back,0,17
19457,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,34,32.6,Mid,0,8
19458,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Watson,American,American,0,47,28,32.6,Back,0,15
19459,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,27,32.6,Back,0,13
19460,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kuzma,American,American,0,47,33,32.6,Back,0,16
19461,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Kurtis Kraft,American,American,0,47,39,32.6,Back,0,30
19462,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Bromme,American,American,0,47,24,32.6,Back,0,11
19463,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Del Roy,American,American,0,47,31,32.6,Back,0,33
19464,0,< 1955,1953,5,2,Unknown,USA,39.795,-86.2347,Stevens,American,American,0,47,31,32.6,Mid,0,5
19465,1,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Ferrari,Italian,Italian,0,20,34,34.6,Front,0,1
19466,1,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Ferrari,Italian,Italian,0,20,46,34.6,Front,0,3
19467,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Maserati,Italian,Italian,0,20,49,34.6,Back,0,13
19468,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Ferrari,Italian,British,0,20,24,34.6,Mid,0,6
19469,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Maserati,Italian,Swiss,0,20,39,34.6,Mid,0,7
19470,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Gordini,French,French,0,20,35,34.6,Back,0,12
19471,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Ferrari,Italian,French,0,20,47,34.6,Mid,0,8
19472,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,HWM,British,British,0,20,21,34.6,Back,0,16
19473,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Connaught,British,British,0,20,23,34.6,Mid,0,9
19474,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Ferrari,Italian,Italian,0,20,44,34.6,Mid,0,4
19475,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Connaught,British,British,0,20,32,34.6,Back,0,14
19476,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Gordini,French,American,0,20,31,34.6,Mid,0,10
19477,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Connaught,British,Belgian,0,20,36,34.6,Back,0,17
19478,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Maserati,Italian,Argentine,0,20,41,34.6,Front,0,2
19479,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Gordini,French,Argentine,0,20,28,34.6,Back,0,19
19480,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Maserati,Italian,Argentine,0,20,30,34.6,Mid,0,5
19481,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Cooper,British,British,0,20,37,34.6,Back,0,18
19482,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,Connaught,British,British,0,20,31,34.6,Back,0,11
19483,0,< 1955,1953,6,3,Unknown,Netherlands,52.3888,4.54092,HWM,British,British,0,20,33,34.6,Back,0,15
19484,1,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Ferrari,Italian,Italian,0,21,34,#VALUE!,Front,0,2
19485,1,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Ferrari,Italian,Italian,0,21,44,#VALUE!,Mid,0,5
19486,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Maserati,Italian,Argentine,0,21,29,#VALUE!,Back,0,16
19487,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Maserati,Italian,Swiss,0,21,39,#VALUE!,Mid,0,9
19488,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Gordini,French,French,0,21,35,#VALUE!,Mid,0,8
19489,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Ferrari,Italian,British,0,21,24,#VALUE!,Mid,0,7
19490,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Gordini,French,American,0,21,31,#VALUE!,Back,0,12
19491,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Ferrari,Italian,French,0,21,47,#VALUE!,Back,0,13
19492,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Gordini,French,American,0,21,34,#VALUE!,Back,0,15
19493,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,HWM,British,Belgian,1,21,36,#VALUE!,Back,0,11
19494,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Connaught,British,Belgian,1,21,34,#VALUE!,Back,0,18
19495,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Maserati,Italian,Belgian,1,21,36,#VALUE!,Mid,0,10
19496,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,HWM,British,British,0,21,33,#VALUE!,Back,0,17
19497,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Ferrari,Italian,Italian,0,21,46,#VALUE!,Mid,0,4
19498,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Maserati,Italian,Argentine,0,21,41,#VALUE!,Front,0,1
19499,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Maserati,Italian,Argentine,0,21,30,#VALUE!,Front,0,3
19500,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Gordini,French,French,0,21,32,#VALUE!,Back,0,14
19501,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,HWM,British,British,0,21,21,#VALUE!,Back,0,16
19502,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Simca,French,Belgian,1,21,34,#VALUE!,Back,0,20
19503,0,< 1955,1953,6,4,Unknown,Belgium,50.4372,5.97139,Veritas,German,Belgian,1,21,#VALUE!,#VALUE!,Back,0,19
19504,1,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Ferrari,Italian,British,0,25,24,#VALUE!,Mid,0,7
19505,1,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Maserati,Italian,Argentine,0,25,42,#VALUE!,Mid,0,4
19506,1,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Maserati,Italian,Argentine,0,25,30,#VALUE!,Mid,0,5
19507,1,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Ferrari,Italian,Italian,0,25,34,#VALUE!,Front,0,1
19508,1,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Ferrari,Italian,Italian,0,25,46,#VALUE!,Mid,0,6
19509,1,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Ferrari,Italian,Italian,0,25,44,#VALUE!,Front,0,3
19510,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Maserati,Italian,Swiss,0,25,39,#VALUE!,Mid,0,9
19511,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Ferrari,Italian,French,1,25,47,#VALUE!,Mid,0,10
19512,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Maserati,Italian,Argentine,0,25,29,#VALUE!,Mid,0,8
19513,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Gordini,French,French,1,25,32,#VALUE!,Back,0,22
19514,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Cooper,British,British,0,25,39,#VALUE!,Back,0,12
19515,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Connaught,British,Belgian,0,25,36,#VALUE!,Back,0,21
19516,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,HWM,British,British,0,25,21,#VALUE!,Back,0,17
19517,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,HWM,British,French,1,25,48,#VALUE!,Back,0,18
19518,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,OSCA,Italian,Monegasque,0,25,#VALUE!,#VALUE!,Back,0,25
19519,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Maserati,Italian,Italian,0,25,50,#VALUE!,Front,0,2
19520,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Cooper,British,British,0,25,23,#VALUE!,Back,0,13
19521,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Connaught,British,Thai,0,25,38,#VALUE!,Back,0,11
19522,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,OSCA,Italian,French,1,25,39,#VALUE!,Back,0,15
19523,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Cooper,British,British,0,25,37,#VALUE!,Back,0,14
19524,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Gordini,French,French,1,25,35,#VALUE!,Back,0,23
19525,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,HWM,British,British,0,25,33,#VALUE!,Back,0,16
19526,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Gordini,French,American,0,25,32,#VALUE!,Back,0,20
19527,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Gordini,French,Argentine,0,25,28,#VALUE!,Back,0,24
19528,0,< 1955,1953,7,5,Unknown,France,49.2542,3.93083,Connaught,British,British,0,25,31,#VALUE!,Back,0,19
19529,1,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Ferrari,Italian,Italian,0,27,35,34.6,Front,0,1
19530,1,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Maserati,Italian,Argentine,0,27,42,34.6,Mid,0,4
19531,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Ferrari,Italian,Italian,0,27,46,34.6,Mid,0,5
19532,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Maserati,Italian,Argentine,0,27,30,34.6,Front,0,2
19533,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Ferrari,Italian,British,1,27,24,34.6,Front,0,3
19534,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Maserati,Italian,Italian,0,27,50,34.6,Back,0,16
19535,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Connaught,British,Thai,0,27,39,34.6,Back,0,19
19536,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Cooper,British,British,1,27,37,34.6,Back,0,11
19537,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Cooper,British,British,1,27,38,34.6,Back,0,14
19538,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Ferrari,Italian,French,0,27,47,34.6,Back,0,24
19539,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Cooper,British,British,1,27,22,34.6,Back,0,15
19540,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Connaught,British,British,1,27,34,34.6,Mid,0,10
19541,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Ferrari,Italian,Italian,0,27,44,34.6,Mid,0,6
19542,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Maserati,Italian,Argentine,0,27,29,34.6,Mid,0,7
19543,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Cooper,British,British,1,27,33,34.6,Back,0,21
19544,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,HWM,British,British,1,27,21,34.6,Back,0,23
19545,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,HWM,British,British,1,27,40,34.6,Back,0,27
19546,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Connaught,British,British,1,27,31,34.6,Back,0,28
19547,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Maserati,Italian,Swiss,0,27,39,34.6,Back,0,26
19548,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,HWM,British,British,1,27,33,34.6,Back,0,12
19549,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Gordini,French,French,0,27,32,34.6,Back,0,22
19550,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Connaught,British,British,1,27,24,34.6,Back,0,20
19551,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Gordini,French,French,0,27,35,34.6,Mid,0,8
19552,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,HWM,British,British,1,27,33,34.6,Back,0,17
19553,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Gordini,French,American,0,27,32,34.6,Mid,0,9
19554,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Connaught,British,British,1,27,32,34.6,Back,0,13
19555,0,< 1955,1953,7,6,Unknown,UK,52.0786,-1.01694,Cooper,British,British,1,27,33,34.6,Back,0,25
19556,1,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Ferrari,Italian,Italian,0,36,46,36.1,Front,0,3
19557,1,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Maserati,Italian,Argentine,0,36,42,36.1,Front,0,2
19558,1,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Ferrari,Italian,British,0,36,24,36.1,Mid,0,4
19559,1,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Maserati,Italian,Italian,0,36,50,36.1,Mid,0,7
19560,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Maserati,Italian,Swiss,0,36,39,36.1,Back,0,11
19561,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Cooper,British,British,0,36,23,36.1,Back,0,12
19562,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Ferrari,Italian,American,0,36,26,36.1,Back,0,19
19563,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Ferrari,Italian,Italian,0,36,35,36.1,Front,0,1
19564,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Veritas,German,German,1,36,25,36.1,Back,0,14
19565,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Ferrari,Italian,French,0,36,47,36.1,Back,0,22
19566,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Cooper,British,British,0,36,24,36.1,Back,0,20
19567,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Veritas,German,German,1,36,40,36.1,Back,0,28
19568,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Connaught,British,British,0,36,32,36.1,Back,0,16
19569,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,BMW,German,East German,1,36,46,36.1,Back,0,26
19570,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,BMW,German,East German,1,36,50,36.1,Back,0,32
19571,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Veritas,German,German,1,36,27,36.1,Back,0,29
19572,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Ferrari,Italian,Italian,0,36,44,36.1,Mid,0,6
19573,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Cooper,British,British,0,36,33,36.1,Back,0,17
19574,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Maserati,Italian,Argentine,0,36,29,36.1,Mid,0,8
19575,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,EMW,East German,German,1,36,36,36.1,Back,0,24
19576,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Connaught,British,Belgian,0,36,36,36.1,Back,0,25
19577,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Veritas,German,German,1,36,36,36.1,Back,0,34
19578,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Veritas,German,German,1,36,31,36.1,Back,0,18
19579,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Gordini,French,French,0,36,32,36.1,Mid,0,9
19580,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Gordini,French,American,0,36,32,36.1,Mid,0,10
19581,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Connaught,British,Thai,0,36,39,36.1,Back,0,15
19582,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,AFM,German,East German,1,36,30,36.1,Back,0,21
19583,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Ferrari,Italian,German,1,36,31,36.1,Back,0,27
19584,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,AFM,German,German,1,36,31,36.1,Back,0,30
19585,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Gordini,French,French,0,36,35,36.1,Mid,0,5
19586,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Connaught,British,British,0,36,31,36.1,Back,0,13
19587,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Veritas,German,German,1,36,41,36.1,Back,0,33
19588,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,AFM,German,German,1,36,52,36.1,Back,0,23
19589,0,< 1955,1953,8,7,Unknown,Germany,50.3356,6.9475,Veritas,German,German,1,36,46,36.1,Back,0,31
19590,1,< 1955,1953,8,8,Unknown,Switzerland,46.9589,7.40194,Ferrari,Italian,Italian,0,22,35,39,Front,0,2
19591,1,< 1955,1953,8,8,Unknown,Switzerland,46.9589,7.40194,Ferrari,Italian,Italian,0,22,46,39,Front,0,3
